station_name,date_time,temperature,precipitation,windspeed,wind_direction,humidity,vapor_pressure,dew_point_temp,local_pressure,sea_level_pressure,sunshine,solar_radiation,snowfall,new_snowfall_3hr,cloud_type,lowest_cloud,visibility,ground_condition,activity_score
경주시,2021-11-03 09:00,10.4,,1.0,70.0,77.0,9.7,6.5,1015.5,1020.4,0.8,0.68,,,,16.0,730.0,,0.7375598798478338
부산,2021-11-16 20:00,12.6,,0.0,0.0,49.0,7.1,2.1,1014.6,1023.0,,,,,,,3529.0,,3.217350296437429
홍천,2021-10-10 14:00,23.5,0.0,0.7,200.0,81.0,23.4,20.0,998.9,1014.9,0.0,,,,,5.0,,,0.20451222942559777
홍천,2021-07-28 00:00,25.9,,1.2,90.0,73.0,24.3,20.6,988.2,1003.9,,,,,,,1718.0,,-1.109642108837824
보성군,2021-06-21 01:00,20.0,,3.2,290.0,85.0,19.7,17.3,1002.7,1002.9,,,,,,,2922.0,,-0.034857513025721154
인천,2021-11-10 02:00,2.5,,4.2,360.0,68.0,5.0,-2.8,1000.7,1009.2,,,,,,,2000.0,,-1.3683895915441395
속초,2021-01-02 10:00,-2.5,,2.5,340.0,13.0,0.7,-27.2,1023.6,1025.9,1.0,,,,,,2000.0,,-1.4651071468014623
인천,2021-07-19 01:00,26.4,,1.0,160.0,70.0,24.0,20.4,1004.0,1011.8,,,,,,48.0,2000.0,,-1.1454989571198384
인천,2021-12-23 14:00,6.5,,2.0,320.0,36.0,3.5,-7.5,1015.7,1024.2,1.0,1.46,,,,,1768.0,,1.3480716265207948
포항,2021-09-12 05:00,21.1,,2.2,250.0,86.0,21.4,18.6,1011.4,1011.9,,,,,,,923.0,,-0.8879436441383936
산청,2021-02-05 06:00,-7.0,,0.5,90.0,82.0,3.0,-9.5,1008.6,1026.6,,,,,,,3133.0,,-5.061228841643711
수원,2021-11-12 02:00,2.1,,0.7,340.0,76.0,5.4,-1.6,1010.1,1015.1,,,,,,,1969.0,,-1.189064355137475
경주시,2021-11-17 23:00,6.9,,2.1,200.0,72.0,7.1,2.1,1016.9,1021.9,,,,,,,2129.0,,0.04465315466049935
여수,2021-05-31 02:00,17.8,,1.5,50.0,84.0,17.0,15.0,1002.9,1010.6,,,,,,42.0,863.0,,-0.9604451055986839
고산,2021-07-07 07:00,25.9,,6.8,160.0,100.0,33.2,25.8,1001.7,1009.8,0.0,0.06,,,,2.0,745.0,,-4.513931893752587
목포,2021-02-28 04:00,7.5,,2.2,70.0,52.0,5.4,-1.7,1021.2,1026.7,,,,,As,28.0,2000.0,,0.459180033306243
울진,2021-06-14 17:00,20.5,,1.0,70.0,92.0,22.1,19.1,1002.2,1007.9,0.0,,,,,1.0,1978.0,,-0.06604578899324431
상주,2021-10-11 13:00,14.1,0.5,0.4,0.0,99.0,15.9,13.9,1009.5,1021.0,0.0,,,,,2.0,879.0,,-1.4576183248408694
장수,2021-06-18 01:00,18.9,0.3,0.9,200.0,98.0,21.3,18.5,958.5,1004.2,,,,,,4.0,945.0,,-2.4858608638367543
보은,2021-03-15 09:00,4.5,,0.0,0.0,90.0,7.5,2.9,999.5,1020.6,1.0,,,,,,281.0,,-1.8279871378597514
울진,2021-02-02 18:00,-1.0,,2.3,250.0,19.0,1.1,-21.7,1014.2,1020.4,0.4,,,,,,2000.0,,-0.9988196643070647
구미,2021-07-14 23:00,28.5,,0.7,180.0,76.0,29.5,23.8,1007.7,1013.2,,,,,,15.0,2000.0,,-2.6405010826746307
울릉도,2021-10-29 17:00,12.8,,3.7,50.0,63.0,9.3,5.9,998.8,1025.2,0.4,0.34,,,ScCi,10.0,2000.0,,1.9852835688720902
정읍,2021-07-21 08:00,25.4,,0.5,340.0,82.0,26.4,22.0,1005.3,1013.1,0.9,,,,,,1423.0,,-1.5288187187531745
홍성,2021-07-22 15:00,33.5,,1.8,90.0,50.0,25.8,21.6,1006.4,1009.5,1.0,3.09,,,ScCi,10.0,5000.0,,-4.162920197991483
부안,2021-08-02 00:00,25.0,,0.4,0.0,100.0,31.5,24.9,1000.4,1001.8,,,,,,,3181.0,,-3.2078473324296826
남해,2021-02-11 20:00,7.1,,1.0,250.0,58.0,5.8,-0.6,1019.2,1024.9,,,,,,,1623.0,,1.4231824639404524
의성,2021-03-09 09:00,1.4,,0.4,0.0,90.0,6.1,0.0,1016.8,1027.1,0.0,,,,,15.0,1549.0,,-1.8715308009398188
서산,2021-07-17 07:00,24.6,,1.4,90.0,85.0,26.3,21.9,1009.7,1012.6,1.0,0.41,,,,,1525.0,,-1.2431479901361744
해남,2021-05-20 18:00,16.0,0.7,3.6,290.0,96.0,17.4,15.3,1000.3,1002.2,0.0,,,,,1.0,198.0,,-2.8518842544326577
진도군,2021-08-12 02:00,22.8,,0.3,0.0,96.0,26.6,22.1,1008.3,1009.4,,,,,,,1784.0,,-2.462630428509629
남원,2021-12-14 20:00,1.9,,0.1,0.0,76.0,5.4,-1.8,1006.0,1022.7,,,,,,,1795.0,,-0.06829710359806795
태백,2021-02-02 11:00,-4.9,,2.1,250.0,19.0,0.8,-25.0,933.6,1021.6,1.0,,,,,,1934.0,,-2.4348476736955735
진주,2021-12-17 03:00,4.2,,0.0,0.0,98.0,8.1,3.9,1012.1,1015.7,,,,,,,23.0,,-7.0382649599507925
동두천,2021-11-15 05:00,2.8,,0.5,50.0,96.0,7.2,2.2,1007.6,1022.0,,0.0,,,,45.0,417.0,,-4.483816532067884
홍성,2021-02-03 07:00,-9.0,,0.3,0.0,90.0,2.8,-10.3,1025.5,1029.2,,,0.4,,,,1161.0,,-6.914024801985636
이천,2021-12-04 10:00,0.4,,0.8,70.0,61.0,3.8,-6.2,1017.5,1027.7,0.5,,,,,14.0,1586.0,,-0.03354051580050177
이천,2021-04-27 13:00,18.1,,1.0,20.0,55.0,11.4,8.9,1008.9,1018.3,0.1,,,,,23.0,933.0,,1.332548548577623
강화,2021-05-17 00:00,13.2,,2.4,70.0,95.0,14.4,12.4,997.9,1003.6,,,,,,,3446.0,,-0.8273930380050842
대구,2021-08-10 01:00,24.4,,3.8,140.0,75.0,22.8,19.6,1000.7,1006.8,,,,,,9.0,2000.0,,0.1787695093151771
전주,2021-10-31 07:00,8.4,,1.4,140.0,89.0,9.7,6.6,1017.5,1024.9,0.0,0.0,,,,,1951.0,,0.007288675245349152
부안,2021-12-25 08:00,-5.3,,2.3,20.0,79.0,3.3,-8.3,1029.4,1031.0,0.0,,1.0,,,29.0,485.0,,-5.286043635767734
추풍령,2021-06-09 15:00,29.2,,2.8,90.0,42.0,16.9,14.9,985.8,1013.0,1.0,2.9,,,,,1954.0,,-1.8270373444136605
백령도,2021-11-10 16:00,9.0,,9.0,320.0,43.0,4.9,-2.9,1002.0,1006.3,0.3,0.57,,,Sc,10.0,4993.0,,1.5076155569398126
구미,2021-09-10 22:00,20.6,,0.4,0.0,92.0,22.2,19.2,1008.2,1013.9,,,,,,,1001.0,,-0.8415499422593654
완도,2021-11-23 06:00,4.8,0.3,2.5,290.0,88.0,7.5,2.9,1014.8,1019.2,,,,,,4.0,1137.0,,-2.697238209537202
창원,2021-01-09 12:00,-6.0,,1.9,50.0,37.0,1.5,-18.3,1018.3,1022.8,1.0,1.83,,,,,2000.0,,-3.005324261111599
정읍,2021-03-21 09:00,5.9,,1.6,290.0,75.0,6.9,1.7,1007.8,1016.3,0.0,,,,,5.0,678.0,,-0.38250878670660404
울릉도,2021-11-25 15:00,11.6,,4.2,230.0,40.0,5.5,-1.5,987.0,1013.3,1.0,1.29,,,Sc,15.0,2000.0,,1.9466601481499066
홍천,2021-09-28 09:00,18.9,,0.8,90.0,79.0,17.2,15.1,999.7,1016.0,0.2,,,,,46.0,5009.0,,2.0892336443957347
남해,2021-03-11 10:00,9.5,,1.2,20.0,63.0,7.4,2.7,1024.2,1029.8,1.0,,,,,,1866.0,,2.307975832017024
봉화,2021-12-20 01:00,-2.2,,0.2,0.0,77.0,4.0,-5.6,980.5,1021.2,,,0.4,,,13.0,1843.0,,-2.752301942065973
춘천,2021-11-27 09:00,-2.9,,0.2,0.0,82.0,4.1,-5.5,1026.1,1035.9,0.7,0.53,,,,,1328.0,,-2.25678840567712
경주시,2021-02-09 01:00,-2.5,,5.3,290.0,36.0,1.8,-15.5,1023.0,1028.2,,,,,,,4298.0,,-2.5035040491123253
전주,2021-04-15 09:00,9.4,,0.7,270.0,45.0,5.3,-1.9,1013.6,1021.0,1.0,1.56,,,Ci,,2000.0,,2.240553966026763
부안,2021-09-18 05:00,17.1,,0.3,0.0,88.0,17.0,15.0,1011.3,1012.7,,,,,,,2159.0,,-0.16011920546705272
광양시,2021-12-01 22:00,1.2,,2.3,250.0,52.0,3.5,-7.5,1013.2,1024.3,,,,,,,2158.0,,-0.17895997868531588
의성,2021-08-26 18:00,27.2,,0.5,50.0,79.0,28.4,23.2,1002.3,1011.5,0.0,,,,,41.0,2000.0,,-1.2481705555251037
해남,2021-02-09 14:00,5.3,,2.7,290.0,43.0,3.8,-6.2,1026.2,1028.3,1.0,,,,,,2000.0,,1.4765397626564152
강릉,2021-04-07 14:00,19.9,,2.9,90.0,36.0,8.3,4.3,1012.9,1016.1,1.0,3.16,,,,,5000.0,,1.7071133405917909
고창,2021-08-21 19:00,25.6,,3.1,250.0,79.0,25.8,21.6,998.9,1004.8,0.6,0.25,,,,9.0,1685.0,,-0.37600467174719665
울산,2021-09-10 18:00,24.0,,3.1,200.0,77.0,22.9,19.7,1003.1,1012.3,0.2,,,,AcCi,40.0,2000.0,,0.88081462571623
양산시,2021-03-05 07:00,10.0,,2.0,70.0,94.0,11.5,9.0,1017.8,1018.6,0.0,0.0,,,,,1019.0,,-1.1683611805492156
함양군,2021-03-08 05:00,-0.4,,0.0,0.0,93.0,5.6,-1.3,1008.1,1027.4,,,,,,,255.0,,-5.456237610902682
전주,2021-03-15 19:00,14.3,,0.9,270.0,57.0,9.2,5.8,1007.5,1014.7,0.0,0.01,,,,19.0,1031.0,,1.8061562609363864
영천,2021-02-03 17:00,3.2,,2.6,290.0,21.0,1.6,-17.0,1012.2,1024.2,0.0,,,,,,3105.0,,0.514536811232754
전주,2021-09-04 06:00,20.1,,1.1,110.0,83.0,19.5,17.1,1005.7,1012.7,,,,,Ci,,2000.0,,0.1147962739608237
진도군,2021-09-12 03:00,19.0,,0.0,0.0,100.0,21.8,18.9,1009.8,1010.9,,,,,,,142.0,,-4.774935084990437
영월,2021-01-19 06:00,-14.5,,0.0,0.0,83.0,1.7,-16.7,999.9,1032.0,,,4.1,,,,1420.0,,-10.501745524985838
울진,2021-07-07 18:00,22.7,,1.1,140.0,95.0,26.1,21.8,1001.9,1007.5,0.0,,,,,2.0,2000.0,,-0.9886252762023137
보성군,2021-09-26 19:00,20.6,,2.4,90.0,84.0,20.2,17.7,1017.0,1017.2,0.0,0.01,,,,13.0,4861.0,,2.0869242538792534
수원,2021-10-16 16:00,10.4,,4.8,320.0,30.0,3.8,-6.4,1018.7,1023.6,0.0,0.56,,,AcCs,63.0,2000.0,,1.4368134730958628
경주시,2021-11-13 22:00,5.9,,1.3,200.0,85.0,7.8,3.5,1014.6,1019.6,,,,,,,2518.0,,0.2271684626600271
남원,2021-05-10 07:00,11.9,0.1,0.8,70.0,73.0,10.2,7.2,998.2,1014.2,0.0,,,,,16.0,2981.0,,2.2848612723430235
통영,2021-02-20 07:00,10.0,,3.0,230.0,90.0,11.0,8.4,1009.0,1012.8,,,,,,,1302.0,,-0.6212521885254932
인제,2021-01-28 00:00,-2.4,,0.1,0.0,77.0,4.0,-5.8,997.1,1022.7,,,,,,,3381.0,,-2.1939380486598106
장수,2021-03-30 18:00,15.0,,1.1,340.0,34.0,5.8,-0.7,963.3,1010.3,0.9,,,,,,2000.0,,2.3307103367875057
동해,2021-11-12 03:00,6.2,,3.0,290.0,42.0,4.0,-5.7,1006.3,1011.3,,,,,,,5000.0,,1.016022998668491
산청,2021-12-24 13:00,5.0,,0.8,250.0,51.0,4.4,-4.3,1002.5,1019.6,0.0,,,,,31.0,1154.0,,0.6712300574683777
영천,2021-01-29 12:00,-3.6,,7.4,270.0,31.0,1.5,-18.3,1012.0,1024.4,1.0,,,,,,5606.0,,-1.4098034779750686
상주,2021-07-19 15:00,29.2,,1.1,110.0,73.0,29.5,23.8,1002.1,1012.9,0.8,,,,,28.0,5000.0,,-1.328914340332278
태백,2021-04-15 19:00,11.1,,3.0,230.0,32.0,4.2,-5.0,932.6,1014.9,0.0,,,,,,2000.0,,1.9033622006737358
문경,2021-01-09 17:00,-9.0,,5.2,290.0,45.0,1.4,-18.7,999.3,1021.8,0.3,,,,,,3458.0,,-4.812605458423475
제천,2021-06-16 05:00,20.0,,2.8,50.0,75.0,17.5,15.4,974.5,1004.7,,,,,,28.0,2000.0,,0.42124542563541434
고창군,2021-05-15 14:00,23.6,0.0,3.1,140.0,80.0,23.2,19.9,998.6,1005.3,0.0,0.8,,,,4.0,5000.0,,1.7005095969539918
순천,2021-02-07 10:00,8.1,,3.0,270.0,71.0,7.6,3.1,999.9,1020.0,1.0,,,,,,302.0,,-0.2902577318559175
백령도,2021-05-19 05:00,11.6,,1.8,140.0,99.0,13.5,11.4,1005.3,1009.6,,,,,,1.0,11.0,,-7.1624858074050035
보성군,2021-08-08 13:00,28.9,,3.0,110.0,77.0,30.6,24.4,1000.7,1000.9,0.0,0.85,,,,10.0,4089.0,,-0.6825982965967009
산청,2021-02-18 21:00,-2.8,,4.7,320.0,56.0,2.8,-10.3,1005.5,1023.1,,,,,,,3132.0,,-1.8613340985389764
강진군,2021-08-26 17:00,29.9,,1.9,200.0,62.0,26.1,21.8,1009.8,1011.6,1.0,1.69,,,,,4313.0,,-1.6232894368097806
의성,2021-09-17 02:00,20.5,,0.5,70.0,87.0,20.9,18.2,1000.4,1009.8,,,,,,14.0,2000.0,,-0.5007260641710854
광주,2021-02-21 13:00,21.0,,3.7,200.0,34.0,8.4,4.5,1004.0,1012.1,1.0,2.64,,,,,1951.0,,1.851981787721741
통영,2021-06-01 02:00,16.6,,0.7,20.0,79.0,14.9,12.9,1009.7,1013.4,,,,,,,2000.0,,0.5877309078483992
밀양,2021-02-18 13:00,-0.2,,4.5,340.0,30.0,1.8,-15.7,1017.9,1019.0,1.0,,,,,,2000.0,,-0.5862961871371656
수원,2021-12-21 15:00,10.5,,2.8,320.0,48.0,6.1,0.0,1011.8,1016.6,0.8,0.85,,,,,940.0,,1.2975337371631064
성산,2021-12-15 17:00,13.9,,2.1,360.0,73.0,11.6,9.1,1018.7,1021.1,0.6,,,,,8.0,2000.0,,2.0179568683635987
추풍령,2021-10-02 19:00,18.6,,0.6,50.0,82.0,17.5,15.4,986.8,1015.0,0.0,0.0,,,,,2288.0,,1.2296698140399076
홍천,2021-10-25 10:00,4.1,,0.2,0.0,94.0,7.7,3.2,1009.3,1026.8,0.0,,,,,1.0,1627.0,,-1.3381404513951005
영주,2021-02-19 03:00,-4.8,,5.0,340.0,57.0,2.4,-12.0,995.4,1022.4,,,,,,,1999.0,,-4.313668713404002
충주,2021-07-06 15:00,27.3,,2.9,200.0,72.0,26.1,21.8,994.0,1006.9,0.5,,,,,9.0,1865.0,,-0.48394668187854173
대구,2021-04-14 19:00,14.4,,3.5,320.0,37.0,6.1,-0.1,1010.7,1017.2,0.7,0.2,,,,,2000.0,,2.1251819034457498
청주,2021-09-17 04:00,21.2,,2.1,20.0,73.0,18.3,16.1,1002.4,1009.2,,,,,As,23.0,3207.0,,1.354477872436798
인제,2021-02-16 20:00,-4.3,,3.4,320.0,19.0,0.8,-24.5,988.2,1013.7,,,,,,,5009.0,,-2.051657893033846
파주,2021-03-27 22:00,10.5,,1.0,50.0,99.0,12.5,10.3,999.9,1003.6,,,,,,5.0,963.0,,-1.6504781376735198
대관령,2021-09-23 04:00,13.0,,4.1,270.0,85.0,12.7,10.5,924.4,1012.0,,,,,,8.0,1472.0,,-0.7932367108222446
철원,2021-10-06 23:00,15.6,0.0,0.1,0.0,100.0,17.6,15.5,1000.3,1018.7,,,,,,11.0,5009.0,,-0.8176018236996818
고흥,2021-06-12 23:00,22.4,,0.0,0.0,94.0,25.3,21.3,1005.2,1011.2,,,,,,2.0,1866.0,,-2.1017101695398974
고창군,2021-04-04 02:00,9.8,0.1,2.2,180.0,93.0,11.2,8.7,1003.4,1010.5,,,,,,,227.0,,-3.6795959022584817
여수,2021-12-01 11:00,4.6,,9.1,320.0,62.0,5.3,-2.0,1012.6,1020.8,0.6,1.3,,,Sc,11.0,2000.0,,-0.3390073311309797
산청,2021-07-15 17:00,28.7,,2.0,90.0,80.0,31.3,24.8,998.7,1014.2,0.0,,,,,,4090.0,,-0.9250661542662922
추풍령,2021-04-07 15:00,20.5,,6.0,250.0,18.0,4.3,-4.6,987.9,1016.1,1.0,2.95,,,,,1965.0,,1.7569669888607589
인천,2021-10-09 00:00,19.7,,2.9,90.0,80.0,18.3,16.1,1014.6,1022.7,,,,,Sc,15.0,1409.0,,-0.3113934582961725
고흥,2021-01-07 02:00,-2.5,,4.4,320.0,67.0,3.4,-7.7,1015.1,1021.7,,,0.1,,,7.0,2000.0,,-3.283498285015459
문경,2021-02-20 15:00,15.9,,4.8,290.0,28.0,5.0,-2.6,987.9,1008.1,1.0,,,,,,1781.0,,1.4667911037435637
완도,2021-07-22 22:00,25.6,,2.9,140.0,86.0,28.1,23.0,1006.2,1010.2,,,,,,4.0,1892.0,,-0.5423584541787624
동두천,2021-09-04 14:00,27.1,,0.9,20.0,59.0,21.0,18.3,1002.0,1015.1,0.9,,,,,15.0,2516.0,,-0.5618514074778814
강진군,2021-12-22 19:00,5.6,,1.0,110.0,54.0,4.9,-2.9,1019.7,1021.7,,,,,,,1494.0,,1.0114851498406159
서산,2021-11-20 00:00,9.2,,1.6,90.0,98.0,11.3,8.8,1017.1,1020.2,,,,,,,282.0,,-4.0449310504974445
군산,2021-06-02 14:00,29.4,,2.7,180.0,35.0,14.3,12.3,1009.1,1012.2,1.0,,,,,,2000.0,,-1.3380917309474962
순창군,2021-07-27 10:00,29.7,,1.5,90.0,61.0,25.3,21.3,989.3,1003.7,1.0,2.48,,,,,1924.0,,-2.616096438506027
의령군,2021-05-01 06:00,9.9,0.5,1.0,270.0,93.0,11.3,8.8,1001.3,1003.0,0.0,0.0,,,,,391.0,,-3.074819752339766
대구,2021-01-15 12:00,10.0,,1.3,320.0,45.0,5.5,-1.4,1009.9,1016.5,0.9,1.37,,,Sc,13.0,941.0,,1.4411407604964683
문경,2021-10-18 21:00,7.9,,1.4,290.0,87.0,9.2,5.8,1000.7,1021.8,,,,,,54.0,3499.0,,0.7450013195054705
인천,2021-02-19 12:00,4.0,,4.8,180.0,52.0,4.2,-4.9,1009.5,1018.1,1.0,2.13,,,,,1819.0,,0.29337324075326
영덕,2021-08-03 05:00,23.0,,1.8,180.0,96.0,26.9,22.3,1002.0,1006.6,,,,,,,1602.0,,-2.3578990672337503
봉화,2021-06-12 13:00,25.4,,1.4,180.0,52.0,16.8,14.8,974.9,1011.3,0.9,,,,,31.0,1997.0,,0.20841860360871356
제천,2021-10-02 07:00,14.2,,0.4,0.0,100.0,16.1,14.1,982.8,1013.8,0.0,,,,,2.0,568.0,,-1.930660616935938
정읍,2021-03-30 21:00,9.4,,1.5,90.0,46.0,5.4,-1.6,1005.0,1013.3,,,,,,,2000.0,,1.9795685251702513
청주,2021-08-17 19:00,27.2,,3.9,50.0,57.0,20.5,17.9,1001.2,1007.8,0.4,0.32,,,,22.0,5238.0,,1.2558557491371718
청송군,2021-07-17 04:00,21.5,,0.8,320.0,87.0,22.2,19.2,990.4,1014.3,,,,,,,886.0,,-1.5068554059100157
원주,2021-10-15 10:00,17.8,0.0,0.7,50.0,81.0,16.4,14.4,1001.5,1019.1,0.0,0.64,,,,,833.0,,0.26335406898632674
추풍령,2021-05-30 22:00,20.7,,0.6,230.0,57.0,13.8,11.8,980.8,1008.8,,,,,,17.0,2000.0,,2.0089692792519633
제주,2021-09-13 14:00,24.4,0.0,5.7,110.0,88.0,26.8,22.2,1010.0,1012.4,0.0,0.27,,,StNs,6.0,2769.0,,-0.0010419963482587447
보은,2021-01-12 05:00,-10.3,,0.0,0.0,89.0,2.5,-11.7,999.3,1021.7,,,3.8,,,,513.0,,-9.29789979870663
철원,2021-09-27 10:00,18.6,,0.5,340.0,95.0,20.2,17.7,1000.3,1018.4,0.0,0.81,,,,40.0,5009.0,,0.4203325431655259
백령도,2021-08-18 20:00,22.5,,2.1,320.0,82.0,22.2,19.2,1004.9,1009.0,0.3,0.05,,,,,2153.0,,0.653418730636439
고흥,2021-02-01 23:00,7.5,,3.6,320.0,70.0,7.2,2.3,1011.8,1018.2,,,,,,8.0,395.0,,-1.634712751224427
고산,2021-06-21 18:00,22.6,,3.7,360.0,100.0,27.2,22.5,996.7,1004.8,1.0,1.1,,,,,269.0,,-4.6136412511440845
충주,2021-03-15 16:00,17.1,,2.2,230.0,32.0,6.2,0.2,999.9,1013.3,1.0,,,,,,1200.0,,1.2856359402809563
봉화,2021-12-15 05:00,2.2,,0.0,0.0,100.0,7.1,2.1,980.1,1020.1,,,,,,9.0,144.0,,-6.14898348834938
성산,2021-04-03 13:00,18.0,1.6,4.9,160.0,83.0,17.0,15.0,1009.8,1012.2,0.0,,,,,3.0,1634.0,,0.8098420068692536
서산,2021-08-25 20:00,23.5,,1.6,230.0,95.0,27.4,22.6,1004.7,1007.6,0.0,0.0,,,,,1973.0,,-1.1946986508262492
양산시,2021-12-05 05:00,-1.0,,1.1,140.0,92.0,5.2,-2.1,1028.1,1028.9,,,,,,,1915.0,,-4.0250163507646946
해남,2021-08-07 02:00,22.7,,1.8,250.0,96.0,26.4,22.0,1000.7,1002.6,,,,,,,800.0,,-3.0458433292417646
추풍령,2021-03-19 06:00,6.7,,2.7,90.0,72.0,7.0,1.9,991.9,1021.8,,,,,,,2000.0,,-0.17324899566131213
추풍령,2021-07-30 20:00,26.8,,1.1,340.0,74.0,26.0,21.7,972.1,999.2,0.0,0.06,,,,,3808.0,,0.20875175323795558
부안,2021-04-14 23:00,4.7,,0.1,0.0,84.0,7.2,2.2,1020.2,1021.7,,,,,,,2784.0,,-0.5323227803005874
의령군,2021-01-22 23:00,8.1,,0.7,360.0,93.0,10.0,7.0,1016.6,1018.3,,,,,,2.0,332.0,,-3.1039871576784717
보령,2021-04-03 01:00,19.6,,1.5,70.0,49.0,11.1,8.5,1013.9,1015.1,,,,,,17.0,2000.0,,0.9648021125712702
양평,2021-10-14 06:00,15.4,,0.2,0.0,100.0,17.4,15.3,1016.8,1022.5,,,,,,7.0,2000.0,,-1.811399348080183
남원,2021-04-17 14:00,15.3,,5.6,290.0,25.0,4.3,-4.6,998.5,1014.3,1.0,,,,,,1346.0,,1.129175984293863
수원,2021-10-22 07:00,4.1,,0.5,110.0,94.0,7.7,3.2,1016.9,1021.9,0.0,0.0,,,,,935.0,,-2.0650988543007665
상주,2021-01-02 07:00,-4.9,,2.6,250.0,76.0,3.2,-8.4,1014.8,1027.3,,,1.2,,,,2126.0,,-3.509857117535939
대구,2021-08-07 09:00,29.8,,1.6,90.0,61.0,25.5,21.4,997.3,1003.3,1.0,1.71,,,Ci,,1997.0,,-2.4010610216707446
진주,2021-09-24 09:00,19.4,,0.7,360.0,80.0,17.9,15.8,1019.7,1023.1,0.6,1.05,,,,16.0,1989.0,,0.6833736011663536
거창,2021-06-30 15:00,27.1,,1.5,110.0,62.0,22.1,19.1,980.7,1006.1,0.8,,,,,,1632.0,,-0.812811704946402
강화,2021-01-01 17:00,-0.7,,2.1,270.0,55.0,3.2,-8.6,1019.0,1025.1,0.0,,,,,15.0,2925.0,,-0.5325675228452272
대관령,2021-05-23 04:00,11.1,,2.4,320.0,95.0,12.5,10.3,924.1,1012.6,,,,,,,559.0,,-2.8815305554261306
대전,2021-06-27 15:00,29.3,,1.0,250.0,61.0,24.7,20.9,998.0,1005.8,0.3,1.62,,,ScCi,15.0,3021.0,,-1.5345580532680692
서귀포,2021-09-28 14:00,27.4,,2.0,90.0,78.0,28.4,23.2,1005.3,1011.2,1.0,,,,Sc,10.0,2000.0,,-1.4068416447104615
함양군,2021-05-29 13:00,24.7,,4.1,250.0,43.0,13.3,11.2,988.5,1005.7,1.0,3.74,,,,,5000.0,,1.4263627296729886
광주,2021-08-04 08:00,26.8,,0.0,0.0,91.0,31.9,25.1,1002.2,1010.1,1.0,1.0,,,,,1898.0,,-3.2718429273997782
청주,2021-01-30 21:00,3.5,,1.9,290.0,50.0,3.9,-5.9,1020.8,1028.2,,,,,,,1080.0,,-0.027891834115509107
제천,2021-08-17 06:00,18.4,,0.3,0.0,91.0,19.1,16.8,982.1,1012.5,0.0,,,,,46.0,1766.0,,-0.958673306362048
순천,2021-03-01 21:00,10.0,3.2,3.7,270.0,94.0,11.5,9.0,989.2,1009.0,,,,,,2.0,1444.0,,-2.0249624550464804
부여,2021-11-13 20:00,6.3,,0.1,0.0,95.0,9.0,5.5,1017.4,1019.1,,,,,,,1310.0,,-1.220902288508348
세종,2021-04-19 20:00,14.5,,0.6,340.0,41.0,6.7,1.3,1006.8,1017.4,0.0,,,,,,1817.0,,2.424443248372886
영광군,2021-03-25 05:00,4.0,,0.2,0.0,93.0,7.5,2.9,1015.9,1020.5,,,,,,,3249.0,,-1.5414937461170335
영주,2021-01-21 07:00,-7.0,,1.1,320.0,83.0,3.0,-9.4,1001.1,1028.5,,,,,,13.0,1073.0,,-5.501851074811172
군산,2021-07-30 03:00,25.4,,0.7,110.0,96.0,31.1,24.7,999.1,1002.3,,,,,,,1055.0,,-3.889321886513543
광주,2021-08-22 05:00,22.6,,0.2,0.0,99.0,27.1,22.4,999.4,1007.4,,,,,Sc,8.0,700.0,,-3.7428519419406827
청주,2021-02-03 02:00,-6.0,,1.1,320.0,70.0,2.8,-10.5,1022.0,1029.7,,,1.1,,Sc,6.0,1100.0,,-5.054133570914538
목포,2021-07-28 15:00,31.4,,3.4,270.0,61.0,27.9,22.9,996.9,1001.9,0.8,1.96,,,Sc,10.0,1489.0,,-3.0925668388975884
함양군,2021-04-19 06:00,0.9,,0.6,50.0,76.0,5.0,-2.8,1000.0,1019.0,0.0,0.0,,,,,3440.0,,-0.9840561505033517
보은,2021-06-26 05:00,18.8,0.5,0.1,0.0,99.0,21.4,18.6,991.6,1011.3,,,,,,,470.0,,-3.208255589706097
청송군,2021-07-16 04:00,21.4,,0.6,290.0,88.0,22.4,19.3,993.4,1017.4,,,,,,,737.0,,-1.8200020473894964
남해,2021-04-27 18:00,17.0,,1.2,340.0,66.0,12.7,10.5,1012.2,1017.6,0.0,,,,,34.0,2000.0,,2.1188092889192123
이천,2021-09-30 01:00,18.4,,0.1,0.0,100.0,21.0,18.3,1000.3,1009.6,,,,,,,221.0,,-4.287180369057362
영주,2021-07-25 13:00,32.3,,2.7,140.0,52.0,25.0,21.1,983.9,1007.1,1.0,,,,,13.0,2000.0,,-3.2319953102910417
의령군,2021-11-17 03:00,0.7,,0.3,0.0,94.0,6.1,-0.1,1024.2,1026.0,,,,,,,385.0,,-4.91794079972825
수원,2021-08-05 21:00,28.5,,1.4,320.0,77.0,29.8,24.0,1001.0,1005.5,,,,,,,1855.0,,-1.4511707615399336
대관령,2021-01-15 11:00,5.5,,7.9,270.0,66.0,6.0,-0.3,923.5,1014.0,0.3,0.75,,,,9.0,2000.0,,-0.08660748461257017
창원,2021-10-09 12:00,27.0,,1.9,50.0,64.0,22.8,19.6,1018.1,1022.1,1.0,2.23,,,Sc,10.0,2000.0,,-0.925235836105386
순천,2021-10-12 18:00,18.1,,2.7,180.0,81.0,16.7,14.7,1002.9,1022.2,0.0,,,,,11.0,2000.0,,1.1099679680107648
